event_id,process,stable_partition,n_central_jets,n_bjets,jet1_pt,jet_ht,diphoton_pt,m_gammagamma,bdt_score,assigned_category
VBF:346214:284500:1429093,VBF,test,3,1,127.73423767089844,182.6407470703125,87.13924,123.393745,0.2612513848385652,unassigned
VBF:346214:284500:1429633,VBF,train,3,1,113.19584655761719,249.18106079101562,196.0753,123.903175,0.8181969482234215,ttH_had_BDT2
VBF:346214:284500:1501089,VBF,validation,3,2,32.552894592285156,98.44576263427734,56.077145,125.46269,0.14449690386019334,unassigned
VBF:346214:284500:1504222,VBF,validation,3,2,88.34732818603516,171.8132781982422,115.637215,123.94913,0.6322047169888496,unassigned
VBF:346214:284500:1517263,VBF,validation,3,1,809.1734008789062,990.6007690429688,1035.3447,125.113945,0.4676880282240633,unassigned
VBF:346214:284500:1517754,VBF,test,3,1,180.85935974121094,272.8234558105469,184.13263,125.07273,0.5699560043364031,unassigned
VBF:346214:284500:1518026,VBF,validation,4,1,50.90090560913086,178.90634155273438,52.926464,123.12778,0.3029258041322983,tH_had_4j1b
VBF:346214:284500:1518175,VBF,validation,3,1,94.06979370117188,157.37347412109375,96.18453,120.97175,0.289918615512627,unassigned
VBF:346214:284500:1520578,VBF,test,3,1,90.39949035644531,161.69338989257812,149.20439,123.90295,0.5051612910083937,unassigned
VBF:346214:284500:1521292,VBF,validation,3,1,178.7159881591797,378.6737976074219,189.66571,128.60501,0.6637345938084841,unassigned
VBF:346214:284500:1522815,VBF,test,3,1,136.51734924316406,212.90794372558594,120.09648,124.1184,0.35435387113015965,unassigned
VBF:346214:284500:1522841,VBF,train,3,1,67.62541198730469,177.16006469726562,176.24695,125.98602,0.6942576138595907,ttH_had_BDT2
VBF:346214:284500:1524313,VBF,train,3,1,57.192142486572266,130.58921813964844,4.1887097,123.178795,0.11369966819253839,unassigned
VBF:346214:284500:1524574,VBF,test,3,1,41.70268630981445,97.48873901367188,88.50059,121.61778,0.131890772142005,unassigned
VBF:346214:284500:1528123,VBF,train,3,1,33.307037353515625,84.90753173828125,48.069855,125.191,0.07972549507319412,unassigned
VBF:346214:284500:1528737,VBF,validation,3,1,46.191036224365234,98.11084747314453,45.370415,125.732544,0.08291744237195933,unassigned
VBF:346214:284500:1530350,VBF,validation,3,1,195.65701293945312,377.6484375,141.62332,123.07405,0.3773388173350523,unassigned
VBF:346214:284500:1534069,VBF,train,3,1,1046.9813232421875,1142.2666015625,1045.1516,124.357124,0.4676880282240633,unassigned
VBF:346214:284500:1534899,VBF,test,3,1,104.69061279296875,198.43568420410156,157.2789,125.52185,0.5703145112028947,unassigned
VBF:346214:284500:1536598,VBF,train,4,1,66.6681900024414,175.79318237304688,63.87961,125.30756,0.3505948213368737,tH_had_4j1b
VBF:346214:284500:1537067,VBF,train,3,2,189.51986694335938,331.6878662109375,146.20563,124.36337,0.6507596002598804,unassigned
VBF:346214:284500:1537825,VBF,train,3,1,265.63812255859375,384.6636657714844,230.46431,122.42617,0.5486700747130772,unassigned
VBF:346214:284500:1540419,VBF,test,3,1,88.18466186523438,163.50718688964844,121.80712,127.89106,0.427258642718068,unassigned
VBF:346214:284500:1541933,VBF,train,4,1,115.55973815917969,291.83050537109375,158.68729,125.07223,0.7633565829033926,ttH_had_BDT2
VBF:346214:284500:1541938,VBF,train,3,1,90.9862289428711,212.67828369140625,534.06976,125.34078,0.8318616564416667,ttH_had_BDT2
VBF:346214:284500:1542881,VBF,train,3,1,99.88806915283203,259.314208984375,71.44583,123.4727,0.37025484565775985,unassigned
VBF:346214:284500:1594812,VBF,validation,3,1,98.1750259399414,184.09693908691406,47.324593,124.39472,0.24950378553508815,unassigned
VBF:346214:284500:1598693,VBF,train,3,2,110.74771118164062,178.66241455078125,138.34554,123.350975,0.626123817452647,unassigned
VBF:346214:284500:1599798,VBF,train,3,1,174.5870819091797,242.7521514892578,166.25793,107.87236,0.45682088908105895,unassigned
VBF:346214:284500:1600748,VBF,validation,3,1,95.17330932617188,160.35232543945312,52.032444,125.31791,0.21208099970990335,unassigned
VBF:346214:284500:1652697,VBF,validation,3,1,75.97562408447266,137.28611755371094,35.919243,128.48279,0.13169060739963764,unassigned
VBF:346214:284500:1654485,VBF,validation,3,1,87.27883911132812,156.39041137695312,63.61322,127.28221,0.19825410765912835,unassigned
VBF:346214:284500:1655237,VBF,test,3,1,117.4951400756836,178.69708251953125,142.53763,125.49253,0.4643983001425582,unassigned
VBF:346214:284500:1655526,VBF,test,4,1,104.1385726928711,277.03955078125,70.50318,127.20405,0.5487951540109798,tH_had_4j1b
VBF:346214:284500:1656590,VBF,train,3,1,95.68795776367188,207.0057373046875,83.1084,128.11832,0.33502801684260475,unassigned
VBF:346214:284500:1659456,VBF,train,3,1,227.4976043701172,305.769287109375,222.13097,125.67768,0.5739704835592638,unassigned
VBF:346214:284500:1660623,VBF,validation,3,1,93.25897216796875,160.4249725341797,117.30775,118.65101,0.4061679951925836,unassigned
VBF:346214:284500:1660874,VBF,train,5,1,46.71242904663086,181.5988311767578,37.948555,126.51576,0.31408736642631435,unassigned
VBF:346214:284500:1661839,VBF,test,3,1,76.27195739746094,162.4043426513672,68.19438,123.95736,0.27684491918159365,unassigned
VBF:346214:284500:1664217,VBF,train,3,1,71.223876953125,134.3092041015625,35.0831,127.15222,0.13626527822723095,unassigned
VBF:346214:284500:1665801,VBF,train,3,1,129.03408813476562,200.4928436279297,153.28368,122.42024,0.4764867861474843,unassigned
VBF:346214:284500:1666572,VBF,train,4,1,233.08416748046875,445.1830139160156,256.6143,126.8678,0.716924805004809,ttH_had_BDT2
VBF:346214:284500:1668389,VBF,validation,3,1,119.44147491455078,214.19459533691406,124.65039,125.72043,0.44466157383683264,unassigned
VBF:346214:284500:1668967,VBF,train,3,2,161.7593231201172,270.3670654296875,248.22304,125.75607,0.8044640917082682,ttH_had_BDT2
VBF:346214:284500:1673032,VBF,train,3,1,230.63487243652344,375.8490905761719,181.70796,122.81445,0.38721436569376416,unassigned
VBF:346214:284500:1674051,VBF,train,4,1,107.39641571044922,265.8946838378906,251.7384,126.89469,0.875146041428251,ttH_had_BDT1
VBF:346214:284500:1674899,VBF,train,3,1,181.66566467285156,247.89791870117188,175.18404,123.701256,0.5201283443893503,unassigned
VBF:346214:284500:2550527,VBF,train,3,1,152.55764770507812,289.0734558105469,46.385006,124.873436,0.26684975651239123,unassigned
VBF:346214:284500:2577129,VBF,test,3,1,68.2977294921875,125.22403717041016,146.87608,125.763794,0.4650849949378011,unassigned
VBF:346214:284500:2579046,VBF,validation,5,2,133.3603057861328,308.26171875,89.45808,125.17156,0.8274327948464308,ttH_had_BDT2
VBF:346214:284500:2579880,VBF,test,3,1,93.69911193847656,153.81480407714844,82.45573,127.875275,0.21059698051199144,unassigned
VBF:346214:284500:2580505,VBF,test,3,1,147.14944458007812,289.96319580078125,89.054504,127.3011,0.3346203532721986,unassigned
WH:345317:284500:1000048,WH,train,3,1,126.67965698242188,228.78854370117188,148.20056,126.467636,0.5251807102764124,unassigned
WH:345317:284500:1000295,WH,train,4,1,74.23921966552734,245.03897094726562,81.567505,126.77905,0.5771670879356828,tH_had_4j1b
WH:345317:284500:1000473,WH,test,3,1,29.916431427001953,84.22940063476562,93.19303,117.948845,0.14245494814940754,unassigned
WH:345317:284500:1000741,WH,train,3,1,56.106868743896484,117.55996704101562,57.0068,126.32934,0.09562801409781413,unassigned
WH:345317:284500:1001433,WH,test,4,1,123.3311767578125,239.56430053710938,114.96695,124.04208,0.5998833632940861,tH_had_4j1b
WH:345317:284500:1002472,WH,train,4,1,94.112548828125,224.91055297851562,103.11013,124.694176,0.6365171303587669,tH_had_4j1b
WH:345317:284500:1046599,WH,train,3,1,148.5682830810547,241.59085083007812,138.26823,125.83788,0.43149158772402885,unassigned
WH:345317:284500:1046674,WH,train,3,1,65.70255279541016,144.86257934570312,75.34614,123.56448,0.21876375932364356,unassigned
WH:345317:284500:1047409,WH,test,3,1,45.63124084472656,102.718505859375,100.08731,126.347534,0.15059881097354602,unassigned
WH:345317:284500:1048365,WH,train,3,2,99.3257827758789,223.04916381835938,74.953125,121.84583,0.5962287833392725,unassigned
WH:345317:284500:1048610,WH,train,6,1,149.8137664794922,445.393310546875,101.36482,124.54023,0.8200524650088858,ttH_had_BDT2
WH:345317:284500:1048908,WH,test,4,1,163.7233123779297,299.2931823730469,79.68929,124.713234,0.4134568485903302,tH_had_4j1b
WH:345317:284500:1048997,WH,test,3,1,124.98596954345703,224.6457061767578,165.35304,126.52069,0.6082834411489776,unassigned
WH:345317:284500:1049380,WH,validation,3,1,31.189050674438477,83.08816528320312,64.66065,125.77016,0.09228164942979147,unassigned
WH:345317:284500:1049734,WH,train,4,1,196.1232452392578,483.4950256347656,42.288685,121.80576,0.3615836268577728,tH_had_4j1b
WH:345317:284500:1050004,WH,train,4,1,127.26844024658203,358.2123107910156,101.822,126.71463,0.7356299389828079,ttH_had_BDT2
WH:345317:284500:1051071,WH,train,3,1,53.29766082763672,121.28388977050781,60.435703,122.89071,0.1192954373193555,unassigned
WH:345317:284500:1051170,WH,train,5,1,170.6377716064453,454.5743408203125,78.41264,123.797295,0.6695724417708943,unassigned
WH:345317:284500:1052012,WH,train,3,1,129.25323486328125,246.24456787109375,144.57954,123.52977,0.5251807102764124,unassigned
WH:345317:284500:1053750,WH,train,3,1,82.59950256347656,155.3953857421875,148.53139,128.25232,0.5013143520320148,unassigned
WH:345317:284500:1054417,WH,validation,3,1,74.92929077148438,142.3076629638672,136.21051,125.01377,0.49206617763221877,unassigned
WH:345317:284500:1055958,WH,validation,3,1,101.64569091796875,193.7710418701172,124.40004,123.28908,0.39388052265350004,unassigned
WH:345317:284500:1081199,WH,test,3,1,175.1269989013672,377.7845458984375,326.49048,125.370964,0.8298561562052307,ttH_had_BDT2
WH:345317:284500:1081712,WH,test,3,1,30.025075912475586,92.1697998046875,92.67114,124.646065,0.13949002210257755,unassigned
WH:345317:284500:1081755,WH,test,3,1,302.3710632324219,478.042236328125,321.40536,125.96539,0.46331642861310385,unassigned
WH:345317:284500:1081995,WH,test,3,1,100.19984436035156,251.4597930908203,21.342787,123.32174,0.28141891757764603,unassigned
WH:345317:284500:1082540,WH,validation,4,1,76.40595245361328,220.88333129882812,230.48013,127.65016,0.8683459393420612,ttH_had_BDT2
WH:345317:284500:1082785,WH,train,4,1,43.444515228271484,128.24807739257812,85.37106,124.89618,0.23103664179630354,tH_had_4j1b
WH:345317:284500:1082802,WH,train,3,2,44.898990631103516,99.24105834960938,23.402683,124.31606,0.14157944034952505,unassigned
WH:345317:284500:1082934,WH,train,3,1,38.59292221069336,102.0672836303711,9.914344,126.3695,0.0680750654994694,unassigned
WH:345317:284500:1083696,WH,train,3,1,76.2146987915039,130.3194580078125,96.880264,124.21329,0.23364227760607942,unassigned
WH:345317:284500:1084437,WH,train,3,1,54.43962478637695,156.5217742919922,76.240166,124.337166,0.2246643103477607,unassigned
WH:345317:284500:1084591,WH,train,3,1,63.00979232788086,119.03857421875,215.62029,125.22031,0.8053762821472568,ttH_had_BDT2
WH:345317:284500:1085113,WH,train,3,1,123.30449676513672,245.45675659179688,108.83922,126.658455,0.4473634844425216,unassigned
WH:345317:284500:1085533,WH,test,3,1,44.83219528198242,101.0557861328125,89.21316,123.83681,0.13686064619528837,unassigned
WH:345317:284500:1086304,WH,train,3,1,115.29692840576172,201.8081817626953,225.41238,124.53526,0.8040263478163354,ttH_had_BDT2
WH:345317:284500:1086388,WH,test,3,1,101.97468566894531,213.96566772460938,176.92072,125.12103,0.6750753016573388,unassigned
WH:345317:284500:1086650,WH,train,6,1,61.881465911865234,235.46800231933594,88.70398,122.5482,0.7474889828341097,ttH_had_BDT2
WH:345317:284500:1087195,WH,train,3,1,36.35593795776367,90.40201568603516,7.5290713,124.43032,0.0680750654994694,unassigned
WH:345317:284500:1087967,WH,test,4,1,43.36820983886719,161.56199645996094,103.50108,123.30723,0.4159712512242613,tH_had_4j1b
WH:345317:284500:1088896,WH,test,3,1,80.5476303100586,162.22496032714844,139.56355,123.41001,0.5030144565583657,unassigned
WH:345317:284500:1089380,WH,validation,3,1,89.3807144165039,148.47479248046875,46.449276,122.009865,0.16925876746175997,unassigned
WH:345317:284500:1090007,WH,validation,3,1,81.6026611328125,190.6652069091797,47.833393,124.96981,0.2652068345265777,unassigned
WH:345317:284500:1090148,WH,validation,3,1,249.31700134277344,318.2810974121094,105.895325,127.86425,0.25485539295896653,unassigned
WH:345317:284500:1090750,WH,train,4,1,92.08821105957031,268.235107421875,125.92812,125.453804,0.7223740473942177,ttH_had_BDT2
WH:345317:284500:1090895,WH,train,4,1,82.02449035644531,180.76657104492188,67.980125,125.20645,0.32702010594866876,tH_had_4j1b
WH:345317:284500:1091109,WH,test,3,1,72.23152160644531,130.53187561035156,14.108295,124.418144,0.11369966819253839,unassigned
WH:345317:284500:1093142,WH,test,3,1,44.18556213378906,118.14706420898438,105.962975,124.80674,0.24575779603914377,unassigned
WH:345317:284500:1093463,WH,train,4,1,163.8414306640625,416.2540283203125,44.81783,124.90634,0.44031120048117484,tH_had_4j1b
WH:345317:284500:1094389,WH,train,4,2,133.50132751464844,321.25909423828125,220.90973,123.48036,0.9053720660623863,ttH_had_BDT1
WH:345317:284500:1094439,WH,train,3,1,40.9948844909668,100.07897186279297,82.93772,125.425026,0.11608963477170946,unassigned
WH:345317:284500:1096350,WH,train,3,1,158.4948272705078,370.0799865722656,94.39669,124.937675,0.3453375134839466,unassigned
WH:345317:284500:1096655,WH,validation,4,1,98.63580322265625,222.35638427734375,23.086168,124.85537,0.36334722838721495,tH_had_4j1b
WH:345317:284500:1096680,WH,validation,3,1,111.8614273071289,216.07798767089844,119.29051,125.35543,0.46546332082110387,unassigned
WH:345317:284500:1097717,WH,train,4,1,126.04989624023438,273.3706970214844,241.48907,128.84007,0.8688411177552672,ttH_had_BDT1
WH:345317:284500:1098524,WH,test,5,1,92.2592544555664,290.2203369140625,107.35171,124.71765,0.808289872219923,ttH_had_BDT2
WH:345317:284500:1099839,WH,validation,3,1,59.278282165527344,113.47438049316406,64.21357,122.8962,0.10591279124796844,unassigned
WH:345317:284500:1101335,WH,train,3,1,48.788631439208984,107.34959411621094,97.30879,123.55394,0.15081210407853288,unassigned
WH:345317:284500:1101580,WH,train,3,1,51.212528228759766,119.98710632324219,29.279202,126.312546,0.08980621067245001,unassigned
WH:345317:284500:1101873,WH,train,4,1,73.17449188232422,205.09225463867188,83.08517,126.56803,0.4848409337009037,tH_had_4j1b
WH:345317:284500:1101887,WH,train,4,1,120.18507385253906,310.0404052734375,92.52148,123.94196,0.6898270142883195,ttH_had_BDT2
WH:345317:284500:1102016,WH,validation,3,1,97.42597198486328,247.0818634033203,24.239084,123.46195,0.2903078906918678,unassigned
WH:345317:284500:1102222,WH,train,4,1,93.8642807006836,239.32412719726562,46.34336,123.27705,0.4575122913760913,tH_had_4j1b
WH:345317:284500:1102680,WH,test,3,1,174.12136840820312,297.07958984375,138.86049,129.47684,0.429582913882431,unassigned
WH:345317:284500:1102752,WH,train,4,1,93.66883087158203,242.5275421142578,43.53517,122.4354,0.4575122913760913,tH_had_4j1b
WH:345317:284500:1102937,WH,train,3,1,48.983192443847656,110.6707763671875,69.612946,124.57663,0.10335694892303364,unassigned
WH:345317:284500:1103025,WH,test,3,1,56.659873962402344,107.83644104003906,57.1172,124.01687,0.09562801409781413,unassigned
WH:345317:284500:1104484,WH,validation,3,1,100.77692413330078,205.2571258544922,126.58408,126.98556,0.46147381318709946,unassigned
WH:345317:284500:1104724,WH,validation,3,1,75.56541442871094,139.2000732421875,173.46704,123.232216,0.6493295086176311,unassigned
WH:345317:284500:1105744,WH,test,3,1,74.63306427001953,133.1577606201172,39.47736,127.49931,0.13169060739963764,unassigned
WH:345317:284500:1113168,WH,train,4,1,122.70404052734375,303.60992431640625,148.07877,128.16667,0.7430030450007739,ttH_had_BDT2
WH:345317:284500:1113406,WH,train,3,1,117.81645965576172,214.58197021484375,85.91067,125.38233,0.35463384421347316,unassigned
WH:345317:284500:1113794,WH,validation,3,1,128.77389526367188,290.3128662109375,113.22047,125.57319,0.5237975780117616,unassigned
WH:345317:284500:1113868,WH,train,3,1,32.692176818847656,88.35686492919922,66.46972,126.44558,0.0938789112350027,unassigned
WH:345317:284500:1150365,WH,test,3,1,59.543067932128906,113.28977966308594,88.88747,125.292336,0.1457020009794003,unassigned
WH:345317:284500:1151549,WH,train,3,1,51.40810012817383,114.06131744384766,54.026665,126.348206,0.09089242503086283,unassigned
WH:345317:284500:1151901,WH,validation,3,1,88.3081283569336,179.78616333007812,213.1375,125.33562,0.8118883317271114,ttH_had_BDT2
WH:345317:284500:1152127,WH,validation,3,2,137.71609497070312,228.32533264160156,89.51984,127.96114,0.5313927756050657,unassigned
WH:345317:284500:1154887,WH,train,3,1,157.83885192871094,263.9296875,209.14806,126.752174,0.7412852499111283,ttH_had_BDT2
WH:345317:284500:1154938,WH,train,3,1,66.34835815429688,117.56925964355469,63.6094,122.97357,0.10591279124796844,unassigned
WH:345317:284500:1154976,WH,test,3,1,98.33466339111328,164.20913696289062,172.69244,124.59189,0.6439454401835237,unassigned
WH:345317:284500:1155055,WH,train,4,1,132.5320281982422,284.3241882324219,122.70631,123.37266,0.650636106922347,tH_had_4j1b
WH:345317:284500:1155261,WH,train,3,1,75.49574279785156,177.18853759765625,34.59844,124.50082,0.2586512078105634,unassigned
WH:345317:284500:1155972,WH,test,3,1,138.34396362304688,251.41038513183594,110.92126,125.74897,0.3839321372136889,unassigned
WH:345317:284500:1156084,WH,train,3,1,57.88303756713867,141.3775634765625,106.622475,123.96236,0.3636664162013961,unassigned
WH:345317:284500:1156236,WH,test,3,1,85.82245635986328,155.1134033203125,111.7414,126.713326,0.3769091129797825,unassigned
WH:345317:284500:1156498,WH,validation,3,1,74.1473388671875,177.54969787597656,102.91672,124.07456,0.35471465293386767,unassigned
WH:345317:284500:1156504,WH,train,3,1,78.7065200805664,168.20726013183594,61.604153,122.64373,0.2600862015663456,unassigned
WH:345317:284500:1158527,WH,test,3,1,67.83258056640625,128.74790954589844,60.12769,126.80956,0.13491179236141052,unassigned
WH:345317:284500:1158664,WH,train,3,1,46.4902229309082,107.24371337890625,18.004871,122.498726,0.0705468416049209,unassigned
WH:345317:284500:1158819,WH,validation,3,1,65.00480651855469,173.3076171875,92.00364,119.73545,0.34611937071019544,unassigned
WH:345317:284500:1158929,WH,validation,3,1,101.75226593017578,223.6759796142578,157.42543,125.529564,0.5966444213453133,unassigned
WH:345317:284500:1159516,WH,test,3,1,73.67906188964844,170.48703002929688,58.154198,113.485886,0.25366148713734854,unassigned
WH:345317:284500:1159638,WH,train,4,1,45.74092483520508,152.6166534423828,68.88476,124.39937,0.23296906412340493,tH_had_4j1b
WH:345317:284500:1161858,WH,train,3,1,57.441410064697266,126.89872741699219,72.13378,123.91211,0.14686248106601493,unassigned
WH:345317:284500:1161988,WH,train,4,1,65.01766204833984,178.40533447265625,103.525345,123.8161,0.47565564427845003,tH_had_4j1b
WH:345317:284500:1162261,WH,validation,3,1,171.10421752929688,251.58822631835938,160.91254,125.051674,0.45853910396779407,unassigned
WH:345317:284500:1162716,WH,train,4,2,50.05560302734375,153.24964904785156,140.48099,125.82387,0.6816953781883827,ttH_had_BDT2
WH:345317:284500:1163895,WH,validation,4,1,164.01229858398438,330.30999755859375,281.8825,125.096054,0.8703018721101373,ttH_had_BDT1
WH:345317:284500:1164230,WH,train,3,1,108.86908721923828,216.27423095703125,117.827484,124.507454,0.4687437130215921,unassigned
WH:345317:284500:1165828,WH,validation,3,1,54.59162139892578,144.5257110595703,67.67736,125.416405,0.19262731561303012,unassigned
WH:345317:284500:1165966,WH,train,4,1,202.53724670410156,355.9166259765625,225.78285,117.30262,0.7667406674348854,ttH_had_BDT2
WH:345317:284500:1166151,WH,train,3,1,34.76628494262695,87.30986022949219,42.8823,123.91221,0.07972549507319412,unassigned
WH:345317:284500:1166916,WH,validation,3,1,103.21023559570312,241.22833251953125,131.81302,125.09211,0.5340163375882406,unassigned
WH:345317:284500:1167213,WH,test,3,1,179.30064392089844,304.3453674316406,161.59897,143.59662,0.4987690818758055,unassigned
WH:345317:284500:1167337,WH,validation,4,1,115.65902709960938,255.74642944335938,39.903557,126.95811,0.405343835801885,tH_had_4j1b
WH:345317:284500:1168202,WH,train,3,1,205.40365600585938,322.29315185546875,156.35031,127.12474,0.3172730354820811,unassigned
WH:345317:284500:1168239,WH,train,4,1,152.0906219482422,262.6597900390625,129.70605,124.8907,0.550258280821908,tH_had_4j1b
WH:345317:284500:1168270,WH,validation,3,1,154.91049194335938,292.5194091796875,176.96913,124.69273,0.6300400043833503,unassigned
WH:345317:284500:1168406,WH,validation,4,1,67.40921020507812,212.3474578857422,76.64052,127.3273,0.5190407321536985,tH_had_4j1b
WH:345317:284500:1168592,WH,train,4,1,45.307281494140625,139.41537475585938,69.56734,129.61464,0.1866300060526882,tH_had_4j1b
WH:345317:284500:1169093,WH,validation,3,1,339.73211669921875,582.1596069335938,108.267296,126.83799,0.26275236756009523,unassigned
WH:345317:284500:1170511,WH,validation,3,1,90.47838592529297,208.16595458984375,190.58417,125.25896,0.729853461624251,ttH_had_BDT2
WH:345317:284500:1170814,WH,validation,3,1,108.5925064086914,165.0693817138672,115.690475,121.78359,0.3897422055187729,unassigned
WH:345317:284500:1170957,WH,train,4,1,66.96113586425781,163.1868133544922,30.51086,123.54067,0.24571439133711495,tH_had_4j1b
WH:345317:284500:1171353,WH,train,4,1,67.19306182861328,190.25259399414062,38.369293,122.798935,0.31202698592245326,tH_had_4j1b
WH:345317:284500:1171463,WH,validation,4,1,116.81954193115234,237.1493377685547,73.204544,126.54928,0.4945904551186823,tH_had_4j1b
WH:345317:284500:1171629,WH,train,3,1,141.1088409423828,256.04681396484375,79.2821,125.74958,0.26480313792479854,unassigned
WH:345317:284500:1171790,WH,test,4,1,124.13459777832031,206.41268920898438,134.38994,126.50147,0.5986923575160467,tH_had_4j1b
WH:345317:284500:1172116,WH,validation,3,1,222.81927490234375,338.42864990234375,126.504425,124.031075,0.2726158355815141,unassigned
WH:345317:284500:1172406,WH,test,3,1,66.10774993896484,144.84046936035156,18.066526,122.453514,0.1420842923959831,unassigned
WH:345317:284500:1173267,WH,test,4,1,99.34654998779297,244.3727569580078,98.15317,125.19301,0.6278779401366054,tH_had_4j1b
WH:345317:284500:1174456,WH,train,3,1,84.5114517211914,178.8275146484375,174.62236,123.95229,0.6601867614150554,unassigned
WH:345317:284500:1174752,WH,train,3,1,119.57218170166016,217.73660278320312,121.01233,125.91912,0.451306065578698,unassigned
WH:345317:284500:1174987,WH,train,3,1,1399.427734375,1468.2728271484375,901.2798,127.07048,0.4676880282240633,unassigned
WH:345317:284500:1175057,WH,train,4,1,252.05418395996094,399.57916259765625,122.732025,124.34626,0.3849016232201661,tH_had_4j1b
WH:345317:284500:1175631,WH,test,3,1,79.2977523803711,170.57711791992188,65.94707,123.796936,0.2618154841636719,unassigned
WH:345317:284500:1175799,WH,test,3,1,84.34001922607422,227.21038818359375,49.684464,124.400925,0.3654742314670545,unassigned
WH:345317:284500:1176944,WH,test,3,1,110.64573669433594,181.58944702148438,58.330307,126.415955,0.2348628073795971,unassigned
WH:345317:284500:1177491,WH,train,3,1,92.92720794677734,179.91323852539062,190.80994,126.90732,0.7070277597358587,ttH_had_BDT2
WH:345317:284500:1177806,WH,train,3,1,90.93722534179688,188.53756713867188,76.77598,126.46841,0.2896844812759181,unassigned
WH:345317:284500:1178183,WH,validation,3,1,246.2716064453125,356.82330322265625,178.53319,126.61195,0.36908918689668063,unassigned
WH:345317:284500:1179105,WH,train,5,1,130.00938415527344,328.7679748535156,194.3678,124.91816,0.8517328389720511,ttH_had_BDT2
WH:345317:284500:1179167,WH,train,3,1,165.23114013671875,374.2584228515625,98.66263,125.58367,0.35275760842412,unassigned
WH:345317:284500:1179601,WH,train,3,1,56.20036697387695,133.4190673828125,48.010185,123.049545,0.14317711418456638,unassigned
WH:345317:284500:1179859,WH,validation,3,1,121.03153228759766,274.63800048828125,167.95593,125.07454,0.6512679336398863,unassigned
WH:345317:284500:1180380,WH,validation,4,1,53.403839111328125,162.63670349121094,18.354803,125.21741,0.22264425528466994,tH_had_4j1b
WH:345317:284500:1180473,WH,train,3,1,50.836246490478516,129.7444610595703,27.734787,125.74321,0.1126885317185343,unassigned
WH:345317:284500:1181239,WH,train,3,1,79.65885162353516,196.0301513671875,35.421013,126.441,0.2659061194307574,unassigned
WH:345317:284500:1181938,WH,validation,3,1,70.94259643554688,129.43971252441406,47.87483,127.258606,0.14136656268191503,unassigned
WH:345317:284500:1182151,WH,validation,3,1,120.10958862304688,269.4766845703125,30.986712,125.85567,0.3020497132420424,unassigned
WH:345317:284500:1182255,WH,validation,3,1,99.42376708984375,273.76556396484375,142.37195,126.23536,0.6208038337792925,unassigned
WH:345317:284500:1183306,WH,train,3,1,148.81692504882812,249.32211303710938,191.42294,128.41428,0.6438020385223128,unassigned
WH:345317:284500:1183483,WH,train,4,1,143.25453186035156,323.39337158203125,72.57455,122.00066,0.5280093826413423,tH_had_4j1b
WH:345317:284500:1183590,WH,test,4,1,61.168697357177734,151.26956176757812,82.67834,125.49591,0.2637895600355051,tH_had_4j1b
WH:345317:284500:1184169,WH,train,4,1,48.70097732543945,138.63368225097656,40.137753,123.937164,0.14306534503151488,tH_had_4j1b
WH:345317:284500:1184241,WH,train,3,1,63.023250579833984,166.17137145996094,95.5781,127.93701,0.3516813351429963,unassigned
WH:345317:284500:1184586,WH,train,7,1,141.44224548339844,480.4324645996094,304.08923,125.678894,0.91143596350861,ttH_had_BDT1
WH:345317:284500:1185024,WH,validation,3,1,63.10862350463867,164.0958251953125,176.68362,124.89084,0.6909184641467779,ttH_had_BDT2
WH:345317:284500:1185098,WH,test,3,1,42.40437316894531,103.14433288574219,236.46626,125.49216,0.7039953561315828,ttH_had_BDT2
WH:345317:284500:1185179,WH,test,3,1,33.8364372253418,92.02662658691406,68.28829,125.64655,0.09900630607037446,unassigned
WH:345317:284500:1185823,WH,test,3,1,90.7999496459961,194.286865234375,190.19028,123.88101,0.7139107916233255,ttH_had_BDT2
WH:345317:284500:1186005,WH,train,3,1,64.75538635253906,135.77777099609375,63.66626,127.7437,0.16429597600164103,unassigned
WH:345317:284500:1186889,WH,train,3,1,83.23306274414062,146.47320556640625,118.71449,125.62445,0.3781739865300457,unassigned
WH:345317:284500:1186954,WH,test,3,1,89.1891860961914,180.9443359375,72.061806,124.46814,0.29281942141240985,unassigned
WH:345317:284500:1187036,WH,test,4,1,90.15361785888672,202.9290313720703,113.30159,123.71923,0.5572221479577528,tH_had_4j1b
WH:345317:284500:1187126,WH,train,3,1,143.7523651123047,319.5955810546875,32.308277,124.80723,0.27002139109515155,unassigned
WH:345317:284500:1187276,WH,test,4,1,47.8209342956543,148.38873291015625,111.225235,126.346,0.4570136616741283,tH_had_4j1b
WH:345317:284500:1187560,WH,train,3,1,101.80433654785156,159.6409912109375,65.08517,125.80578,0.22722492970701533,unassigned
WH:345317:284500:1189889,WH,validation,4,1,84.70114135742188,222.93701171875,184.24498,126.31149,0.7877188039593803,ttH_had_BDT2
WH:345317:284500:1196447,WH,validation,5,2,167.17428588867188,327.1981201171875,191.52264,125.0714,0.8769631161077054,ttH_had_BDT1
WH:345317:284500:1207540,WH,train,3,1,156.6623992919922,296.8891906738281,58.21513,124.674965,0.23680629728464145,unassigned
WH:345317:284500:1207611,WH,train,3,1,55.21995162963867,132.6705780029297,124.955376,124.31694,0.37134895843314014,unassigned
WH:345317:284500:1248004,WH,validation,4,1,83.64815521240234,190.07923889160156,165.49594,126.66171,0.694968019286448,ttH_had_BDT2
