event_id,sample,process,process_role,m_gammagamma,n_electrons,n_muons,n_leptons,n_jets,n_jets_central,n_jets_forward,n_bjets,n_bjets_central,ht_jets,lead_jet_pt,sublead_jet_pt,met,pt_gg,delta_r_gg,photon_ti,partition,bdt_score,category,significance_model_weight_36fb
ggH|343981|284500|2108851,ggH,ggH,resonant_higgs,126.67288862162009,0,0,0,4,4,0,1,1,283.02225494384766,108.77295684814453,92.03214263916016,45.89567565917969,340.9594949609721,0.7283986279431997,True,test,0.8932320839595381,ttH_had_BDT1,0.012686189114264279
ggH|343981|284500|415107,ggH,ggH,resonant_higgs,123.55021589910015,0,0,0,3,3,0,1,1,160.12128257751465,77.48515319824219,56.659420013427734,10.723703384399414,24.66979144081542,2.831950199952874,True,val,0.10441803760838525,unassigned,0.022641031990070247
ggH|343981|284500|2125970,ggH,ggH,resonant_higgs,125.06708225786639,0,0,0,3,3,0,2,2,803.6874237060547,396.25531005859375,378.2393798828125,11.799094200134277,489.70843824956006,0.582818103095816,False,val,0.49088891217544184,ttH_had_BDT3,0.0
ggH|343981|284500|2185496,ggH,ggH,resonant_higgs,123.35582530044424,0,0,0,3,3,0,1,1,302.32723236083984,160.137451171875,71.826904296875,8.342785835266113,122.23860654093642,1.601240767355332,False,train,0.3056085568993804,unassigned,0.0
ggH|343981|284500|2188152,ggH,ggH,resonant_higgs,126.35710299781584,0,0,0,3,3,0,1,1,432.5716896057129,331.66912841796875,61.20153045654297,53.99941635131836,509.8693619773777,0.7186316374950518,True,train,0.5887762316857753,ttH_had_BDT3,0.019051776776746427
ggH|343981|284500|2185051,ggH,ggH,resonant_higgs,125.0711922125712,0,0,0,3,3,0,1,1,218.89413452148438,131.1415557861328,49.9162712097168,47.79888916015625,208.3332603559742,1.1328371482139592,True,train,0.6011587796327023,ttH_had_BDT3,0.0208216418810974
ggH|343981|284500|2127769,ggH,ggH,resonant_higgs,125.67111189750993,0,0,0,4,4,0,1,1,385.03355407714844,180.17274475097656,150.60154724121094,6.674663543701172,12.136149031053936,3.115602992141252,True,test,0.3687699511035437,ttH_had_BDT3,0.01802410698227844
ggH|343981|284500|2188019,ggH,ggH,resonant_higgs,125.29984098935391,0,0,0,3,3,0,1,1,354.76941871643066,289.3558349609375,38.03178024291992,29.13002586364746,332.28451299601,0.7326708133109731,True,val,0.6892741546433528,ttH_had_BDT3,0.010886248913444276
ggH|343981|284500|2125487,ggH,ggH,resonant_higgs,125.88584284994843,0,0,0,4,4,0,1,1,219.29820823669434,79.52469635009766,69.74262237548828,43.77104568481445,89.25105751329255,2.1210087245166465,True,train,0.4608932525107649,ttH_had_BDT3,0.01893129812293806
ggH|343981|284500|3101408,ggH,ggH,resonant_higgs,126.77703660656795,0,0,0,4,4,0,1,1,267.7017364501953,113.6298599243164,93.90044403076172,36.71477508544922,157.856916899591,1.5041591882722127,True,train,0.638308174687245,ttH_had_BDT3,0.01994334790903246
ggH|343981|284500|2189265,ggH,ggH,resonant_higgs,125.0372632881918,0,0,0,3,3,0,1,1,434.00244140625,192.20468139648438,157.85789489746094,33.16933822631836,317.8666795234541,0.8308986114510529,False,train,0.5976877507655725,ttH_had_BDT3,0.0
ggH|343981|284500|3105889,ggH,ggH,resonant_higgs,124.77965379111966,0,0,0,3,3,0,1,1,116.70442199707031,52.897281646728516,33.704429626464844,28.918203353881836,124.55661179433528,2.186570425983376,True,train,0.1700814725300958,unassigned,0.01150964343966082
ggH|343981|284500|3102699,ggH,ggH,resonant_higgs,126.64553254924397,0,0,0,4,4,0,1,1,454.61019134521484,234.83294677734375,133.29852294921875,39.998897552490234,165.22935278090551,1.4288302123381618,False,train,0.6906418686443218,ttH_had_BDT3,0.0
ggH|343981|284500|3100312,ggH,ggH,resonant_higgs,121.88031856475693,0,0,0,3,3,0,1,1,136.07493782043457,62.076236724853516,48.33799743652344,39.32911682128906,45.17772386482673,2.4704897176923835,True,train,0.10334258770700028,unassigned,0.0
ggH|343981|284500|3101241,ggH,ggH,resonant_higgs,126.24535045281284,0,0,0,6,6,0,1,1,770.2212162017822,365.726318359375,153.23947143554688,9.2783842086792,226.9823595673567,1.1270765073404918,False,train,0.8608924813998422,ttH_had_BDT2,0.0
ggH|343981|284500|3098308,ggH,ggH,resonant_higgs,124.74855131262045,0,0,0,4,4,0,1,1,187.32043075561523,89.09593200683594,40.52067565917969,9.288779258728027,149.75880214168913,1.48532641551155,True,train,0.5006424091690086,ttH_had_BDT3,0.024176348054801462
ggH|343981|284500|3103133,ggH,ggH,resonant_higgs,125.22267415631674,0,0,0,3,3,0,1,1,291.3294372558594,111.3802719116211,104.27067565917969,16.078760147094727,206.15217840195544,1.2594472242776247,True,train,0.3906429951895909,ttH_had_BDT3,0.022752386061219244
ggH|343981|284500|3101461,ggH,ggH,resonant_higgs,124.21141198318138,0,0,0,3,3,0,1,1,184.72167015075684,125.85498809814453,30.650644302368164,21.02194595336914,77.4540406082829,3.032277711987327,True,test,0.20874618973769032,unassigned,0.019156932817175322
ggH|343981|284500|3107240,ggH,ggH,resonant_higgs,120.29249067384748,0,0,0,3,3,0,1,1,95.10233116149902,36.053287506103516,30.520633697509766,26.895538330078125,37.29851634743582,2.7369828494853023,False,test,0.0423214664864185,unassigned,0.0
ggH|343981|284500|3099805,ggH,ggH,resonant_higgs,124.48279921536646,0,0,0,4,4,0,1,1,369.76185035705566,241.38327026367188,55.46508026123047,48.172271728515625,241.11558148646859,1.2774921454995238,True,train,0.6323495651731569,ttH_had_BDT3,0.026989519131242
ggH|343981|284500|3112446,ggH,ggH,resonant_higgs,122.89151605763603,0,0,0,3,3,0,1,1,144.6633758544922,68.04808807373047,44.9173698425293,42.957698822021484,42.83920759023727,3.4428530734986693,True,test,0.1618775023235278,unassigned,0.0
ggH|343981|284500|3109357,ggH,ggH,resonant_higgs,126.58169654009282,0,0,0,3,3,0,1,1,246.5071029663086,138.88385009765625,68.28468322753906,14.983528137207031,129.07500935304938,1.6247381527779903,True,test,0.38049911372339257,ttH_had_BDT3,0.021292004092871828
ggH|343981|284500|3109961,ggH,ggH,resonant_higgs,126.0787533884362,0,0,0,3,3,0,1,1,95.25773811340332,43.62318420410156,26.401756286621094,32.61057662963867,42.357045500375904,2.6550093319355463,True,val,0.04601186645603896,unassigned,0.014093729068764736
ggH|343981|284500|3108300,ggH,ggH,resonant_higgs,126.31092927801164,0,0,0,3,3,0,2,2,163.32725143432617,81.59461212158203,47.88679122924805,35.17887878417969,24.47180239352756,3.2202517293838593,False,test,0.3054377554896151,unassigned,0.0
ggH|343981|284500|3116149,ggH,ggH,resonant_higgs,123.63047839266811,0,0,0,3,3,0,1,1,231.2423095703125,114.18341827392578,91.98501586914062,7.509207725524902,158.65666155831755,1.475946187246589,True,val,0.33189392236586746,unassigned,0.012794819321002878
ggH|343981|284500|3115789,ggH,ggH,resonant_higgs,124.85430047531048,0,0,0,3,3,0,2,2,299.87115478515625,151.0733642578125,123.2950668334961,34.235015869140625,20.174499624919484,3.4235558057650786,True,test,0.5218310236734699,ttH_had_BDT3,0.020617976728623727
ggH|343981|284500|3120740,ggH,ggH,resonant_higgs,123.04156155115405,0,0,0,4,4,0,1,1,240.71018600463867,97.00506591796875,72.66199493408203,14.683916091918945,84.93310014025579,2.3014719860247976,False,train,0.4846155964665186,ttH_had_BDT3,0.0
ggH|343981|284500|3125569,ggH,ggH,resonant_higgs,128.16058520164202,0,0,0,3,3,0,1,1,111.84392547607422,51.22445297241211,35.20328903198242,7.003490924835205,84.06979060384235,2.067746787017187,False,val,0.05865966980124562,unassigned,0.0
ggH|343981|284500|3123777,ggH,ggH,resonant_higgs,122.6541516777939,0,0,0,3,3,0,1,1,91.75038528442383,32.782432556152344,31.70274543762207,19.96296501159668,355.7149228363664,0.7480458623312827,False,test,0.7246431047280266,ttH_had_BDT3,0.0
ggH|343981|284500|3124096,ggH,ggH,resonant_higgs,127.06627152555151,0,0,0,4,4,0,2,2,211.19431686401367,83.09117889404297,57.03080368041992,4.36391544342041,121.84036553370224,1.6858655999585852,True,train,0.6332336371157458,ttH_had_BDT3,0.0
ggH|343981|284500|3124060,ggH,ggH,resonant_higgs,125.80553140748461,0,0,0,4,4,0,1,1,400.5258388519287,176.31983947753906,162.09738159179688,55.591182708740234,118.34372267912093,1.768286140069401,True,train,0.5016117381842808,ttH_had_BDT3,0.020899252109484234
ggH|343981|284500|3122130,ggH,ggH,resonant_higgs,125.19423842521054,0,0,0,3,3,0,1,1,118.97531700134277,57.498172760009766,35.879817962646484,40.770328521728516,33.87091498796428,2.8763115395537007,True,test,0.07741222362125276,unassigned,0.015992092429263274
ggH|343981|284500|3119679,ggH,ggH,resonant_higgs,125.93528914399309,0,0,0,3,3,0,1,1,218.53381729125977,117.1010513305664,60.84231185913086,20.111562728881836,160.39342858735023,1.5263250537716138,True,val,0.39925148509152375,ttH_had_BDT3,0.02201711487554618
ggH|343981|284500|3162133,ggH,ggH,resonant_higgs,124.76456061087386,0,0,0,3,3,0,1,1,338.59622955322266,177.91310119628906,98.27607727050781,28.502920150756836,26.916452147818983,3.0211200412130914,True,val,0.24370937733084408,unassigned,0.023518267074007258
ggH|343981|284500|3160556,ggH,ggH,resonant_higgs,125.23877733149038,0,0,0,3,3,0,1,1,264.5678825378418,167.8802490234375,62.72590255737305,20.04291343688965,283.80424782133446,0.8370321148818938,True,val,0.7826609166463415,ttH_had_BDT2,0.018639843165514928
ggH|343981|284500|3128479,ggH,ggH,resonant_higgs,125.27008691088464,0,0,0,3,3,0,2,2,125.89833450317383,64.70344543457031,32.69888687133789,22.516651153564453,40.182557919259686,2.592716668678117,False,train,0.12355298547391813,unassigned,0.0
ggH|343981|284500|3130804,ggH,ggH,resonant_higgs,123.17845579911233,0,0,0,3,3,0,1,1,331.5282745361328,189.67892456054688,94.56588745117188,40.21642303466797,210.53698155103248,1.0830829154829829,True,train,0.47138544880945416,ttH_had_BDT3,0.02166953473587231
ggH|343981|284500|3160920,ggH,ggH,resonant_higgs,124.8583521354607,0,0,0,3,3,0,1,1,224.5080909729004,107.25009155273438,66.08816528320312,57.780513763427734,53.85170005876157,2.602050731299285,False,train,0.2680519423529139,unassigned,0.0
ggH|343981|284500|3129760,ggH,ggH,resonant_higgs,126.18373063104096,0,0,0,3,3,0,1,1,81.42279243469238,28.84986686706543,26.33183479309082,21.03619956970215,5.281769230984186,3.125386066167122,True,val,0.04049563879178095,unassigned,0.030174842125770183
ggH|343981|284500|3160082,ggH,ggH,resonant_higgs,124.78190138408442,0,0,0,4,4,0,1,1,225.12370109558105,120.75614166259766,39.95822525024414,42.68193817138672,160.3729072051297,1.3772773996660754,True,train,0.5971461087885066,ttH_had_BDT3,0.021219044660166126
ggH|343981|284500|3160424,ggH,ggH,resonant_higgs,125.91672866583922,0,0,0,4,4,0,1,1,171.45058631896973,66.83463287353516,43.01177215576172,15.86523151397705,83.70308975445894,2.122043780441622,True,train,0.22141636667734974,tH_had_4j1b,0.020830863839282704
ggH|343981|284500|3133647,ggH,ggH,resonant_higgs,126.10866542619584,0,0,0,4,4,0,1,1,333.51351165771484,183.139892578125,74.00635528564453,28.788251876831055,290.058009343572,1.2536085094025196,True,train,0.8345080121229533,ttH_had_BDT2,0.01949186380009614
ggH|343981|284500|3130856,ggH,ggH,resonant_higgs,123.48151145217446,0,0,0,3,3,0,1,1,261.97987365722656,97.877197265625,83.70641326904297,23.86457061767578,237.08473799696984,1.2272388959699385,False,train,0.6397473788499076,ttH_had_BDT3,0.0
ggH|343981|284500|3324370,ggH,ggH,resonant_higgs,126.70506145950742,0,0,0,3,3,0,1,1,258.8259468078613,149.1776580810547,70.15742492675781,29.90178108215332,215.44204229683396,1.355612289014988,False,train,0.6485133485238563,ttH_had_BDT3,0.0
ggH|343981|284500|3324666,ggH,ggH,resonant_higgs,123.95093396075006,0,0,0,3,3,0,1,1,314.37982177734375,164.70474243164062,117.26551818847656,19.59975814819336,61.26155003709139,2.9919109615701505,True,test,0.298971129737415,unassigned,0.0180723037896444
ggH|343981|284500|3330809,ggH,ggH,resonant_higgs,124.70197992557402,0,0,0,3,3,0,1,1,491.84144592285156,225.89309692382812,160.80123901367188,6.96224308013916,306.26111404080183,1.0498338407882446,False,train,0.385088657334999,ttH_had_BDT3,0.0
ggH|343981|284500|846179,ggH,ggH,resonant_higgs,125.11032004023491,0,0,0,3,3,0,1,1,313.91355895996094,201.75318908691406,80.68218231201172,6.667545318603516,291.6833076041088,1.0039030522173964,True,test,0.7165393532680324,ttH_had_BDT3,0.01894436444565691
ggH|343981|284500|3328543,ggH,ggH,resonant_higgs,124.91150473648595,0,0,0,3,3,0,1,1,94.17707061767578,31.576204299926758,31.31927490234375,46.475975036621094,28.17357202964746,2.9535292308675247,True,val,0.06252420740975026,unassigned,0.028208239799778392
ggH|343981|284500|3330909,ggH,ggH,resonant_higgs,127.01546853987651,0,0,0,4,4,0,2,2,150.9918212890625,54.26262283325195,39.17566680908203,35.610172271728516,34.793909066386604,3.184255877661254,False,train,0.28245496431336686,unassigned,0.0
ggH|343981|284500|3325285,ggH,ggH,resonant_higgs,125.12658508831561,0,0,0,3,3,0,1,1,234.40814590454102,172.43539428710938,34.083946228027344,15.609945297241211,117.29065175335026,1.6695735990369507,False,val,0.28090027201720746,unassigned,0.0
ggH|343981|284500|3326585,ggH,ggH,resonant_higgs,126.96146186035521,0,0,0,4,4,0,1,1,261.89793586730957,153.53944396972656,42.77908706665039,62.324195861816406,143.49206916255343,1.6384396561773755,False,train,0.7957554861156467,ttH_had_BDT2,0.0
ggH|343981|284500|3325147,ggH,ggH,resonant_higgs,123.49539682834359,0,0,0,3,3,0,1,1,137.15039825439453,53.91162872314453,48.50861740112305,1.7268271446228027,183.82638508083193,1.2146261993585028,True,train,0.35755917850332464,unassigned,0.020194057828190715
ggH|343981|284500|3324018,ggH,ggH,resonant_higgs,123.1104287529017,0,0,0,4,4,0,2,2,162.4812889099121,58.57278060913086,44.629356384277344,28.953237533569336,51.89496692411335,2.636732775060372,True,train,0.3026339968386444,unassigned,0.01820596199560685
ggH|343981|284500|846075,ggH,ggH,resonant_higgs,125.13133625306054,0,0,0,3,3,0,2,2,174.26131439208984,102.1971664428711,37.863922119140625,55.00315475463867,158.5874306117882,1.4840832901810985,True,train,0.6705187057081908,ttH_had_BDT3,0.022930745588409202
ggH|343981|284500|3332075,ggH,ggH,resonant_higgs,125.03268241024234,0,0,0,3,3,0,1,1,404.19249725341797,176.5800018310547,131.080322265625,7.389561653137207,121.82524889043498,1.969778501371988,True,train,0.18643930854686958,unassigned,0.021639450622081544
ggH|343981|284500|846600,ggH,ggH,resonant_higgs,125.460025240695,0,0,0,3,3,0,1,1,447.2432270050049,228.33612060546875,187.47169494628906,27.811172485351562,121.00542119516471,1.653461644649742,True,test,0.17503302815164756,unassigned,0.020034176404755896
ggH|343981|284500|4167514,ggH,ggH,resonant_higgs,124.0154166880021,0,0,0,5,5,0,1,1,465.17160987854004,164.50794982910156,134.01504516601562,34.265743255615234,295.27183315229564,1.0194700049943897,False,test,0.9047393047689639,ttH_had_BDT1,0.0
ggH|343981|284500|3326492,ggH,ggH,resonant_higgs,123.45501226573738,0,0,0,3,3,0,1,1,145.2050437927246,72.42756652832031,36.51657485961914,39.80620193481445,180.06944403097805,1.203131331604156,True,train,0.5704234946886662,ttH_had_BDT3,0.02392611643262839
ggH|343981|284500|4172334,ggH,ggH,resonant_higgs,125.05608067308208,0,0,0,3,3,0,1,1,173.55214309692383,65.93529510498047,59.02549743652344,15.717811584472656,185.6309060414564,1.213141352402352,True,train,0.4083185924878686,ttH_had_BDT3,0.020701539654827884
ggH|343981|284500|4168450,ggH,ggH,resonant_higgs,126.1390830270865,0,0,0,3,3,0,1,1,232.57015228271484,120.28265380859375,86.67786407470703,21.19086265563965,3.4229012592672854,3.159091803247241,False,test,0.15861929876166678,unassigned,0.0
ggH|343981|284500|4172137,ggH,ggH,resonant_higgs,125.26994983477948,0,0,0,5,5,0,1,1,487.55127143859863,244.8040771484375,123.46681213378906,65.77381896972656,505.12660348087525,0.4942645120536918,False,train,0.8659445140703167,ttH_had_BDT2,0.0
ggH|343981|284500|4172990,ggH,ggH,resonant_higgs,126.77227369718258,0,0,0,3,3,0,1,1,119.42726516723633,49.46595764160156,41.59273147583008,14.470553398132324,88.07154862883176,2.038375182760847,False,val,0.06683910198318446,unassigned,0.0
ggH|343981|284500|4165069,ggH,ggH,resonant_higgs,125.28323302808145,0,0,0,3,3,0,1,1,274.26153564453125,172.1302490234375,54.42360305786133,56.05299758911133,175.2064528412739,1.3147424643956693,True,test,0.644924873678287,ttH_had_BDT3,0.019842342523973256
ggH|343981|284500|4168440,ggH,ggH,resonant_higgs,124.19600858427133,0,0,0,3,3,0,1,1,230.66957664489746,132.56578063964844,70.98314666748047,5.42542839050293,104.8346460646066,1.8194003493221358,True,test,0.22125904413631994,unassigned,0.025247764455395248
ggH|343981|284500|4195643,ggH,ggH,resonant_higgs,125.21741053307434,0,0,0,4,4,0,1,1,132.90708351135254,45.82360076904297,30.153053283691406,25.29480743408203,125.63088339436463,1.6785821977211883,True,val,0.3722357017822046,ttH_had_BDT3,0.020382538659383283
ggH|343981|284500|4558651,ggH,ggH,resonant_higgs,124.26791642883559,0,0,0,3,3,0,1,1,291.00208282470703,179.10772705078125,73.00458526611328,75.2175064086914,54.87887334157279,2.3492847478988845,True,train,0.24302849505681978,unassigned,0.01892952286929419
ggH|343981|284500|906899,ggH,ggH,resonant_higgs,125.46557857094793,0,0,0,3,3,0,1,1,215.31300735473633,108.56143188476562,57.16126251220703,49.2307014465332,147.87950527067537,1.4410111283280578,True,test,0.43316346537627176,ttH_had_BDT3,0.02161049803794026
ggH|343981|284500|912864,ggH,ggH,resonant_higgs,124.65025713686983,0,0,0,4,4,0,1,1,185.83772659301758,67.60379791259766,56.892208099365234,77.11062622070312,114.2798613375338,1.7686198572417093,True,train,0.61611422233322,ttH_had_BDT3,0.01953889597633137
ggH|343981|284500|909343,ggH,ggH,resonant_higgs,124.37432797824374,0,0,0,3,3,0,1,1,121.90206909179688,51.04140090942383,43.304203033447266,21.04210090637207,28.687656038042267,3.006612674766248,True,train,0.04849571761068699,unassigned,0.02032852854124214
ggH|343981|284500|903255,ggH,ggH,resonant_higgs,125.22490395348008,0,0,0,3,3,0,1,1,269.0513229370117,169.1336212158203,72.53895568847656,15.569957733154297,211.6811321831737,1.090448849011108,False,test,0.4528837555683469,ttH_had_BDT3,0.0
ggH|343981|284500|912055,ggH,ggH,resonant_higgs,126.84209264087946,0,0,0,3,3,0,1,1,258.09813690185547,121.17862701416016,71.22532653808594,10.588111877441406,86.96791813318308,1.9931637019092199,False,train,0.2425700258532309,unassigned,0.0
ggH|343981|284500|909568,ggH,ggH,resonant_higgs,124.26743070117845,0,0,0,3,3,0,1,1,123.68256568908691,50.7874641418457,47.303829193115234,28.240623474121094,130.81884126135358,1.682990599393542,False,val,0.32198545435215803,unassigned,0.0
ggH|343981|284500|908182,ggH,ggH,resonant_higgs,125.0861375893107,0,0,0,3,3,0,2,2,93.29469299316406,40.765159606933594,27.112213134765625,55.117610931396484,77.89416650745846,2.535585187772924,True,train,0.1479598034177088,unassigned,0.013356514082802685
ggH|343981|284500|1100741,ggH,ggH,resonant_higgs,118.9404751422081,0,0,0,4,4,0,1,1,156.32535552978516,48.479957580566406,38.50705337524414,19.963367462158203,107.16489338912871,1.9547279541586977,False,train,0.35354040910191675,tH_had_4j1b,0.0
ggH|343981|284500|943003,ggH,ggH,resonant_higgs,124.07313498704902,0,0,0,4,4,0,1,1,249.24860382080078,135.20855712890625,46.656463623046875,23.466785430908203,213.46366419640125,1.0599140728820922,True,train,0.6874669138193413,ttH_had_BDT3,0.01853384878946737
ggH|343981|284500|1102708,ggH,ggH,resonant_higgs,125.42058603389417,0,0,0,3,3,0,1,1,223.64477157592773,142.1636505126953,48.24140548706055,19.549129486083984,254.4940116135887,0.9932394827231368,True,train,0.7258626362520239,ttH_had_BDT3,0.018745846300626753
ggH|343981|284500|943502,ggH,ggH,resonant_higgs,124.28546536661793,0,0,0,4,4,0,1,1,296.5173397064209,116.39799499511719,113.18904876708984,49.85811996459961,268.0555479752538,1.1174932852284492,True,train,0.8332958970208074,ttH_had_BDT2,0.01916575543293624
ggH|343981|284500|943880,ggH,ggH,resonant_higgs,124.56117061142601,0,0,0,3,3,0,1,1,89.88473510742188,35.38180160522461,29.11595344543457,1.583456039428711,45.68161654764513,3.1523564397934396,True,train,0.040690585805909917,unassigned,0.021938940523547806
ggH|343981|284500|1100677,ggH,ggH,resonant_higgs,127.25445590487364,0,0,0,4,4,0,1,1,171.72692489624023,70.36045837402344,37.179901123046875,44.20387268066406,82.95296515401488,2.514717236790776,True,train,0.29880194275693367,tH_had_4j1b,0.0
ggH|343981|284500|947455,ggH,ggH,resonant_higgs,124.40258082802845,0,0,0,4,4,0,2,2,228.17998504638672,120.0146255493164,52.522220611572266,13.347384452819824,215.5892087727813,1.2624520786565683,True,train,0.6646677735688079,ttH_had_BDT3,0.030173678709779245
ggH|343981|284500|1102977,ggH,ggH,resonant_higgs,126.16963154312961,0,0,0,3,3,0,1,1,106.50614547729492,44.16971206665039,34.45365524291992,15.46889591217041,15.842047952586919,2.9264242727339616,False,val,0.04327872719653703,unassigned,0.0
ggH|343981|284500|947189,ggH,ggH,resonant_higgs,125.5433154431543,0,0,0,3,3,0,1,1,382.94011878967285,207.53564453125,149.57586669921875,10.553254127502441,267.20479766010425,0.9059916398795752,True,train,0.4364027628760279,ttH_had_BDT3,0.022604812123281696
ggH|343981|284500|1102042,ggH,ggH,resonant_higgs,125.97711262858599,0,0,0,8,8,0,1,1,1175.573091506958,715.352783203125,202.4593963623047,43.43470001220703,456.355505067701,0.7691509813657327,False,train,0.8987075447751579,ttH_had_BDT1,0.0
ggH|343981|284500|1102934,ggH,ggH,resonant_higgs,126.1753559453062,0,0,0,4,4,0,1,1,241.3923454284668,95.06743621826172,77.73214721679688,35.09329605102539,76.2185095280515,2.07995952767718,True,val,0.44707343014673107,ttH_had_BDT3,0.020146761359138655
ggH|343981|284500|1110651,ggH,ggH,resonant_higgs,128.0824586775386,0,0,0,3,3,0,1,1,239.7650032043457,167.50784301757812,37.16806411743164,71.76036071777344,197.92658042659883,1.339331051517658,True,train,0.7508935319102505,ttH_had_BDT2,0.0
ggH|343981|284500|1107544,ggH,ggH,resonant_higgs,124.50450579038434,0,0,0,3,3,0,1,1,102.7101001739502,39.13219451904297,34.92902755737305,51.92044448852539,127.51028790014252,1.8177369046549197,True,train,0.3043438119306467,unassigned,0.022193680929994408
ggH|343981|284500|1112795,ggH,ggH,resonant_higgs,124.00934368708373,0,0,0,3,3,0,1,1,296.87828826904297,232.01438903808594,37.176753997802734,20.153657913208008,261.70754362243986,1.0243121644276272,False,train,0.7093338768532403,ttH_had_BDT3,0.0
ggH|343981|284500|1112886,ggH,ggH,resonant_higgs,125.9142618772578,0,0,0,3,3,0,1,1,96.72016525268555,39.492733001708984,30.555158615112305,21.643327713012695,99.56086385498047,1.8055505513948282,True,train,0.06098945492178725,unassigned,0.01977052001825445
ggH|343981|284500|1104708,ggH,ggH,resonant_higgs,125.89865593898492,0,0,0,3,3,0,1,1,136.23770141601562,56.2910270690918,53.08867645263672,25.78504753112793,48.61542003292684,3.1066075354008023,True,train,0.0743384333265835,unassigned,0.01896835768699139
ggH|343981|284500|1106925,ggH,ggH,resonant_higgs,123.97725865827991,0,0,0,3,3,0,1,1,209.9309959411621,113.45587921142578,71.10359191894531,52.809417724609375,198.45657989605317,1.261289276389934,True,val,0.6850625155938724,ttH_had_BDT3,0.012683597000581253
ggH|343981|284500|1112475,ggH,ggH,resonant_higgs,124.14302181407271,0,0,0,3,3,0,1,1,301.6475067138672,184.91722106933594,73.2370834350586,22.524696350097656,197.22897012261404,1.1803017518892702,True,val,0.492479117507969,ttH_had_BDT3,0.019246227816961378
ggH|343981|284500|1106715,ggH,ggH,resonant_higgs,125.53837198968736,0,0,0,5,5,0,1,1,403.3098335266113,150.19981384277344,144.30410766601562,19.29055404663086,93.4466091631891,1.9965178656627023,True,val,0.771815992191922,ttH_had_BDT2,0.019063863221634465
ggH|343981|284500|1105505,ggH,ggH,resonant_higgs,123.64915681823142,0,0,0,3,3,0,1,1,212.60975646972656,140.1013946533203,43.461402893066406,51.956504821777344,275.2298838829434,0.8809797061458873,True,test,0.8581686152448535,ttH_had_BDT2,3.6907596103245586e-05
ggH|343981|284500|1108038,ggH,ggH,resonant_higgs,124.5207708122137,0,0,0,5,5,0,1,1,374.6951656341553,140.4714813232422,123.31603240966797,26.377927780151367,215.27722735891868,1.1709626656906231,True,val,0.8492763508818941,ttH_had_BDT2,0.020005618414961263
ggH|343981|284500|1110852,ggH,ggH,resonant_higgs,123.13198902476077,0,0,0,3,3,0,1,1,130.44438362121582,65.20600891113281,40.19798278808594,24.202680587768555,34.21550332174755,2.9498241292375718,True,test,0.0722597559887977,unassigned,0.018850091282687043
ggH|343981|284500|2040193,ggH,ggH,resonant_higgs,126.461463481578,0,0,0,3,3,0,1,1,321.0055236816406,161.0444793701172,108.98116302490234,24.66526222229004,93.38907704960744,1.9119184918219088,True,train,0.29221867988236416,unassigned,0.020305822766525768
ggH|343981|284500|2044396,ggH,ggH,resonant_higgs,127.58050113092402,0,0,0,3,3,0,1,1,210.5419864654541,97.51981353759766,82.26287078857422,59.451385498046875,46.84746136557745,2.578712561139598,False,val,0.2610118193185374,unassigned,0.0
ggH|343981|284500|2205038,ggH,ggH,resonant_higgs,125.30500623768143,0,0,0,4,4,0,1,1,143.14091682434082,43.85246276855469,42.70805358886719,42.82024383544922,143.562902562764,1.6680857854071287,False,val,0.63326589525202,ttH_had_BDT3,0.0
ggH|343981|284500|2052255,ggH,ggH,resonant_higgs,124.38891881756557,0,0,0,3,3,0,1,1,181.32687759399414,87.63044738769531,60.75876998901367,10.132747650146484,42.910297637500484,3.2052113039964283,True,val,0.12660231703375646,unassigned,0.019497245552615287
ggH|343981|284500|2053839,ggH,ggH,resonant_higgs,127.38136143891863,0,0,0,3,3,0,1,1,152.4781265258789,67.37318420410156,58.05329132080078,34.959197998046875,95.94346041732116,2.1487292297134806,False,test,0.21258074793998924,unassigned,0.0
ggH|343981|284500|2050788,ggH,ggH,resonant_higgs,127.15154309972532,0,0,0,4,4,0,1,1,348.56787872314453,180.5929718017578,92.43094635009766,6.3583984375,159.33513772657994,1.8125644995998405,True,test,0.6228923878145944,ttH_had_BDT3,0.0
ggH|343981|284500|2048679,ggH,ggH,resonant_higgs,125.85646651918692,0,0,0,3,3,0,1,1,324.28114318847656,242.87078857421875,42.069007873535156,19.273672103881836,166.7647717187653,1.3075233702211935,True,test,0.3549787460454986,unassigned,0.025707244578812963
ggH|343981|284500|2051985,ggH,ggH,resonant_higgs,125.65715279420873,0,0,0,5,5,0,1,1,220.2321548461914,67.34105682373047,51.82366180419922,29.65058708190918,97.17964020391925,2.0081986874197395,True,test,0.5242458199850376,ttH_had_BDT3,0.020010165905425082
ggH|343981|284500|2204413,ggH,ggH,resonant_higgs,128.51330951468958,0,0,0,3,3,0,1,1,117.11261367797852,45.552879333496094,36.2760009765625,35.89159393310547,126.79450252374986,1.5848023209931452,False,train,0.2873979432528792,unassigned,0.0
ggH|343981|284500|2210008,ggH,ggH,resonant_higgs,124.35250318008816,0,0,0,5,5,0,1,1,245.03774642944336,100.9315414428711,46.71737289428711,22.262744903564453,148.35040576458712,1.5172669745293852,False,train,0.8095837304552332,ttH_had_BDT2,0.0
